,Name,income,income_per_capita,employment_labor_force,employment_civilian_labor_force,employment_employed,employment_unemployed,employment_male_business_and_financial_operations_occupations,employment_male_computer_engineering_and_science_occupations,employment_male_computer_and_mathematical_occupations,employment_female_business_and_financial_operations_occupations,employment_female_computer_engineering_and_science_occupations,employment_female_computer_and_mathematical_occupations,poverty,age,population,median_gross_rent,median_home_value,education_none,education_high_school,education_ged,education_associates,education_bachelors,education_masters,education_professional,education_doctorate,state,Year
378,Indiana,56303.0,29777.0,3367521.0,3363860.0,3202509.0,161351.0,63023.0,117745.0,49640.0,79805.0,37539.0,18690.0,867996.0,37.7,6665703.0,826.0,141700.0,41362.0,1249644.0,230440.0,387910.0,749078.0,311229.0,64915.0,46934.0,18,2019
379,Iowa,60523.0,32176.0,1678141.0,1676475.0,1613902.0,62573.0,33507.0,59851.0,28561.0,45576.0,21015.0,11170.0,348122.0,38.2,3139508.0,789.0,147800.0,16715.0,565444.0,82954.0,242125.0,403801.0,135213.0,34033.0,24784.0,19,2019
380,Kansas,59597.0,31814.0,1519790.0,1501455.0,1440453.0,61002.0,33959.0,60258.0,30262.0,38615.0,19284.0,9930.0,337739.0,36.7,2910652.0,850.0,151900.0,17522.0,416403.0,76404.0,165119.0,400938.0,173172.0,37218.0,23742.0,20,2019
381,Kentucky,50589.0,28178.0,2109169.0,2095422.0,1978477.0,116945.0,37596.0,59982.0,28820.0,47205.0,20303.0,10468.0,747010.0,38.9,4449052.0,763.0,141000.0,32406.0,792393.0,200705.0,251136.0,428846.0,216508.0,55258.0,30470.0,21,2019
382,Louisiana,49469.0,27923.0,2191990.0,2174778.0,2033758.0,141020.0,34139.0,61885.0,20864.0,46488.0,21244.0,8884.0,871467.0,36.9,4664362.0,866.0,163100.0,37358.0,893660.0,167728.0,194127.0,490514.0,180464.0,53075.0,29532.0,22,2019
383,Maine,57918.0,32637.0,701270.0,699339.0,670417.0,28922.0,13478.0,23250.0,9838.0,17112.0,8769.0,4240.0,153131.0,44.7,1335492.0,853.0,190400.0,5238.0,259470.0,47119.0,97905.0,194761.0,82129.0,19771.0,13227.0,23,2019
384,Maryland,84805.0,42122.0,3269234.0,3238282.0,3073886.0,164396.0,94240.0,200271.0,115311.0,118753.0,92424.0,53321.0,539991.0,38.7,6018848.0,1392.0,314800.0,52991.0,890361.0,128292.0,277837.0,891511.0,535947.0,126397.0,108869.0,24,2019
385,Massachusetts,81215.0,43761.0,3800931.0,3795730.0,3612375.0,183355.0,110243.0,222799.0,115567.0,125435.0,92772.0,41863.0,680962.0,39.5,6850553.0,1282.0,381600.0,68431.0,1014308.0,134217.0,363665.0,1151870.0,656508.0,145317.0,135370.0,25,2019
386,Michigan,57144.0,31713.0,4953003.0,4948824.0,4654930.0,293894.0,103197.0,227597.0,88288.0,124685.0,70723.0,33210.0,1398527.0,39.7,9965265.0,871.0,154900.0,71854.0,1695368.0,271948.0,643446.0,1207829.0,575818.0,120906.0,80617.0,26,2019
387,Minnesota,71306.0,37625.0,3072244.0,3069730.0,2958615.0,111115.0,80405.0,145266.0,78689.0,102097.0,53932.0,28624.0,526065.0,38.0,5563378.0,977.0,223900.0,46158.0,812779.0,115671.0,431425.0,892893.0,327716.0,83373.0,55185.0,27,2019
388,Mississippi,45081.0,24369.0,1346678.0,1334957.0,1235224.0,99733.0,17330.0,29851.0,10696.0,24936.0,9646.0,4843.0,585786.0,37.5,2984418.0,780.0,119000.0,24760.0,477712.0,123643.0,192866.0,269736.0,118193.0,27801.0,19423.0,28,2019
389,Missouri,55461.0,30810.0,3074639.0,3055789.0,2916000.0,139789.0,67346.0,111920.0,61624.0,84858.0,40878.0,23089.0,810045.0,38.6,6104910.0,830.0,157200.0,34182.0,1080715.0,189907.0,328720.0,745843.0,340251.0,74401.0,52067.0,29,2019
390,Montana,54970.0,31151.0,536872.0,533842.0,512329.0,21513.0,9013.0,17285.0,6341.0,12788.0,6939.0,2972.0,134605.0,39.9,1050649.0,810.0,230600.0,3154.0,175082.0,33459.0,66951.0,155230.0,52801.0,14133.0,9505.0,30,2019
391,Nebraska,61439.0,32302.0,1039498.0,1033747.0,999212.0,34535.0,22963.0,37663.0,21136.0,27427.0,13084.0,7463.0,206579.0,36.5,1914571.0,833.0,155800.0,14521.0,283407.0,43187.0,132185.0,262614.0,96921.0,22846.0,16844.0,31,2019
392,Nevada,60365.0,31557.0,1507387.0,1498994.0,1406568.0,92426.0,25802.0,39603.0,20389.0,32183.0,11914.0,6384.0,384690.0,38.0,2972382.0,1107.0,267900.0,32770.0,490303.0,83951.0,170718.0,330222.0,122034.0,33877.0,19558.0,32,2019
393,New Hampshire,76768.0,40003.0,759081.0,757131.0,729701.0,27430.0,17418.0,41125.0,21039.0,21356.0,12301.0,6997.0,98682.0,42.9,1348124.0,1111.0,261700.0,5874.0,222457.0,40864.0,97663.0,218013.0,104407.0,19451.0,13866.0,33,2019
394,New Jersey,82545.0,42745.0,4689849.0,4680584.0,4422491.0,258093.0,149436.0,221629.0,135656.0,141574.0,79815.0,46149.0,869081.0,39.9,8878503.0,1334.0,335600.0,84073.0,1517670.0,153272.0,401872.0,1489653.0,690446.0,161719.0,99133.0,34,2019
395,New Mexico,49754.0,27230.0,961999.0,952104.0,888646.0,63458.0,14678.0,37509.0,12599.0,19803.0,13439.0,5908.0,392065.0,37.8,2092454.0,844.0,171400.0,17564.0,305538.0,65800.0,118038.0,215662.0,117424.0,24942.0,25491.0,35,2019
396,New York,68486.0,39326.0,10069219.0,10045829.0,9498320.0,547509.0,264088.0,345099.0,191334.0,277215.0,136162.0,65034.0,2681277.0,38.8,19572319.0,1280.0,313700.0,267488.0,3002160.0,539114.0,1190240.0,2799878.0,1575714.0,400322.0,209893.0,36,2019
397,North Carolina,54602.0,30783.0,5139789.0,5045479.0,4764135.0,281344.0,108597.0,195497.0,108406.0,138325.0,76860.0,41123.0,1467591.0,38.7,10264876.0,907.0,172500.0,82479.0,1491605.0,299927.0,675145.0,1395214.0,569334.0,121889.0,96416.0,37,2019
398,North Dakota,64894.0,36062.0,420291.0,413728.0,402322.0,11406.0,7639.0,13266.0,5017.0,10372.0,4377.0,2096.0,78198.0,35.1,756717.0,826.0,193900.0,3017.0,111716.0,19126.0,68506.0,107938.0,28430.0,7002.0,5387.0,38,2019
399,Ohio,56602.0,31552.0,5918471.0,5909927.0,5595444.0,314483.0,130776.0,231861.0,113365.0,155079.0,74553.0,39549.0,1588343.0,39.4,11655397.0,808.0,145700.0,69348.0,2323276.0,311721.0,691111.0,1401609.0,628895.0,135452.0,89370.0,39,2019
400,Oklahoma,52919.0,28422.0,1885928.0,1866957.0,1772123.0,94834.0,33938.0,57509.0,25703.0,45532.0,17794.0,8727.0,598373.0,36.6,3932870.0,810.0,136800.0,26024.0,680748.0,131354.0,203387.0,436601.0,161168.0,37944.0,25796.0,40,2019
401,Oregon,62818.0,33763.0,2096692.0,2093602.0,1979043.0,114559.0,44376.0,98182.0,47063.0,55668.0,35321.0,17266.0,533527.0,39.3,4129803.0,1110.0,312200.0,30209.0,532852.0,126233.0,257692.0,603359.0,259292.0,64154.0,49115.0,41,2019
402,Pennsylvania,61744.0,34352.0,6553389.0,6546834.0,6199456.0,347378.0,161542.0,263451.0,132342.0,177236.0,94424.0,47646.0,1539183.0,40.8,12791530.0,938.0,180200.0,88552.0,2757067.0,349504.0,758348.0,1701365.0,794850.0,183587.0,134483.0,42,2019
403,Rhode Island,67167.0,36121.0,567926.0,564333.0,533878.0,30455.0,13216.0,23609.0,11741.0,14656.0,7800.0,3617.0,125826.0,39.9,1057231.0,1004.0,261900.0,10729.0,174032.0,34355.0,61743.0,150150.0,72817.0,16444.0,12707.0,44,2019
404,South Carolina,53199.0,29426.0,2447854.0,2415057.0,2275531.0,139526.0,44007.0,80553.0,33541.0,56542.0,27334.0,13951.0,741650.0,39.4,5020806.0,894.0,162300.0,37535.0,850160.0,153017.0,337253.0,614156.0,263830.0,52935.0,38358.0,45,2019
405,South Dakota,58275.0,30773.0,462290.0,459627.0,443891.0,15736.0,7685.0,13154.0,5829.0,10297.0,4823.0,2248.0,110553.0,37.0,870638.0,747.0,167100.0,3766.0,147794.0,25285.0,66074.0,113870.0,35812.0,9183.0,6215.0,46,2019
406,Tennessee,53320.0,29859.0,3301501.0,3282671.0,3109872.0,172799.0,64611.0,104982.0,50571.0,80036.0,37585.0,18807.0,996930.0,38.7,6709356.0,869.0,167200.0,48373.0,1203461.0,268542.0,334362.0,789448.0,327379.0,79363.0,57955.0,47,2019
407,Texas,61874.0,31277.0,14055852.0,13962458.0,13253631.0,708827.0,323553.0,580352.0,297295.0,371258.0,182222.0,98182.0,4072194.0,34.6,28260856.0,1045.0,172500.0,361299.0,3729737.0,795362.0,1309005.0,3534714.0,1380140.0,297995.0,207827.0,48,2019
408,Vermont,61973.0,34577.0,341932.0,341351.0,329028.0,12323.0,6756.0,13344.0,6066.0,9456.0,5213.0,2220.0,65652.0,42.9,624313.0,985.0,227700.0,2715.0,111530.0,15302.0,38518.0,99016.0,48734.0,11481.0,8252.0,50,2019
409,Utah,71621.0,29775.0,1557215.0,1552893.0,1497354.0,55539.0,43845.0,82565.0,49178.0,36655.0,20365.0,11112.0,298537.0,30.8,3096848.0,1037.0,279100.0,15179.0,362222.0,54323.0,176978.0,410803.0,150432.0,33101.0,26169.0,49,2019
410,Virginia,74222.0,39278.0,4477253.0,4356868.0,4156018.0,200850.0,128282.0,261162.0,165790.0,151598.0,100154.0,65590.0,865691.0,38.2,8454463.0,1234.0,273100.0,68125.0,1155096.0,228673.0,448739.0,1272608.0,711810.0,147534.0,108408.0,51,2019
411,Washington,73775.0,38915.0,3834480.0,3781609.0,3594279.0,187330.0,91748.0,240773.0,141512.0,114402.0,75212.0,39829.0,785244.0,37.7,7404107.0,1258.0,339000.0,59452.0,925707.0,196623.0,509353.0,1144545.0,497712.0,113613.0,81742.0,53,2019
412,West Virginia,46711.0,26480.0,794126.0,792820.0,740910.0,51910.0,12203.0,22905.0,9707.0,15133.0,7963.0,3666.0,310044.0,42.5,1817305.0,725.0,119600.0,10076.0,432826.0,86265.0,94488.0,159196.0,77953.0,16224.0,12025.0,54,2019
413,Wisconsin,61747.0,33375.0,3097113.0,3093923.0,2982359.0,111564.0,64963.0,126244.0,60213.0,87778.0,45122.0,22280.0,639160.0,39.5,5790716.0,856.0,180600.0,34775.0,1073887.0,138094.0,429430.0,780824.0,294273.0,68736.0,47496.0,55,2019
414,Wyoming,64049.0,33366.0,305004.0,302047.0,288503.0,13544.0,3789.0,9377.0,2485.0,4812.0,3160.0,1194.0,62257.0,37.7,581024.0,855.0,220500.0,1881.0,93507.0,20028.0,43761.0,68269.0,28366.0,5748.0,4472.0,56,2019
415,Puerto Rico,20539.0,12914.0,1227292.0,1225447.0,1028513.0,196934.0,22285.0,22052.0,8736.0,29371.0,12734.0,3924.0,1449091.0,41.7,3318447.0,478.0,111500.0,59498.0,597482.0,58198.0,243011.0,433178.0,119364.0,28049.0,26292.0,72,2019
416,Pennsylvania,63627.0,35518.0,6566126.0,6558087.0,6206839.0,351248.0,166317.0,273509.0,137315.0,183165.0,98374.0,49223.0,1480430.0,40.9,12794885.0,958.0,187500.0,91862.0,2726970.0,345411.0,775540.0,1754311.0,821652.0,189449.0,141105.0,42,2020
417,California,78672.0,38576.0,20016955.0,19875973.0,18646894.0,1229079.0,478511.0,1007741.0,539096.0,577736.0,365962.0,177018.0,4853434.0,36.7,39346023.0,1586.0,538500.0,773807.0,4804099.0,627286.0,2123827.0,5764827.0,2377177.0,667830.0,447039.0,06,2020
418,West Virginia,48037.0,27346.0,798208.0,796303.0,744272.0,52031.0,12215.0,22477.0,9582.0,15505.0,8147.0,3563.0,300152.0,42.7,1807426.0,732.0,123200.0,9967.0,430438.0,82705.0,97740.0,163598.0,80602.0,16386.0,12839.0,54,2020
419,Utah,74197.0,30986.0,1600462.0,1595452.0,1537623.0,57829.0,45699.0,88612.0,53104.0,38527.0,22328.0,12484.0,283360.0,31.1,3151239.0,1090.0,305400.0,16060.0,368759.0,56421.0,186545.0,429936.0,156361.0,34092.0,27681.0,49,2020
420,New York,71117.0,40898.0,10032721.0,10009209.0,9438639.0,570570.0,268430.0,361795.0,201326.0,284861.0,142269.0,68573.0,2581048.0,39.0,19514849.0,1315.0,325000.0,294862.0,2931187.0,543202.0,1208697.0,2854930.0,1625827.0,414019.0,218016.0,36,2020
421,District of Columbia,90842.0,58659.0,414396.0,411398.0,382108.0,29290.0,19354.0,26990.0,15882.0,25769.0,18146.0,9840.0,103391.0,34.1,701974.0,1607.0,618100.0,5555.0,70138.0,13209.0,14583.0,126808.0,106879.0,45699.0,20589.0,11,2020
422,Alaska,77790.0,37094.0,386787.0,367921.0,341492.0,26429.0,5750.0,13840.0,4743.0,9003.0,5996.0,1704.0,74369.0,34.6,736990.0,1240.0,275600.0,3172.0,110980.0,26506.0,42162.0,90161.0,39156.0,9592.0,6058.0,02,2020
423,Florida,57703.0,32848.0,10308068.0,10240825.0,9684712.0,556113.0,229429.0,335301.0,187404.0,269624.0,114260.0,64847.0,2772939.0,42.2,21216924.0,1218.0,232000.0,240030.0,3668483.0,640059.0,1521709.0,2938593.0,1196501.0,344287.0,180565.0,12,2020
424,South Carolina,54864.0,30727.0,2484102.0,2448315.0,2312831.0,135484.0,44773.0,85592.0,35029.0,57862.0,29021.0,15195.0,726470.0,39.7,5091517.0,918.0,170100.0,38795.0,856624.0,157398.0,347421.0,638394.0,278486.0,58956.0,42470.0,45,2020
425,North Dakota,65315.0,36289.0,421736.0,414440.0,401579.0,12861.0,7698.0,13628.0,5059.0,10789.0,3938.0,1625.0,77491.0,35.2,760394.0,828.0,199900.0,3127.0,109851.0,19986.0,70246.0,109962.0,30854.0,6835.0,5002.0,38,2020
426,Maine,59489.0,33774.0,706220.0,704226.0,675784.0,28442.0,14416.0,23710.0,10467.0,18012.0,9509.0,4313.0,144384.0,44.8,1340825.0,873.0,198000.0,5287.0,259298.0,48159.0,100402.0,199746.0,85892.0,20166.0,13371.0,23,2020
427,Georgia,61224.0,32427.0,5254983.0,5201775.0,4910269.0,291506.0,124001.0,204878.0,119573.0,154657.0,79676.0,46672.0,1461572.0,36.9,10516579.0,1042.0,190200.0,100517.0,1598788.0,326586.0,559719.0,1377311.0,619111.0,157541.0,98699.0,13,2020
428,Alabama,52035.0,28934.0,2259980.0,2245329.0,2119986.0,125343.0,40711.0,83627.0,35965.0,53281.0,27622.0,14911.0,762642.0,39.2,4893186.0,811.0,149600.0,41430.0,839252.0,175090.0,292064.0,546674.0,239746.0,52169.0,38455.0,01,2020
429,New Hampshire,77923.0,41234.0,761007.0,758702.0,730223.0,28479.0,17474.0,42036.0,20678.0,22057.0,13840.0,7796.0,97418.0,43.0,1355244.0,1145.0,272300.0,6840.0,225206.0,39747.0,101368.0,223814.0,106537.0,19393.0,14941.0,33,2020
430,Oregon,65667.0,35393.0,2134435.0,2130784.0,2014487.0,116297.0,46812.0,101490.0,46699.0,59068.0,38449.0,17473.0,506558.0,39.5,4176346.0,1173.0,336700.0,32457.0,539568.0,127773.0,266108.0,627360.0,266932.0,67461.0,51291.0,41,2020
431,Wyoming,65304.0,34415.0,303956.0,300597.0,287375.0,13222.0,3625.0,9889.0,2606.0,4779.0,3506.0,1257.0,61006.0,38.0,581348.0,853.0,228000.0,2291.0,91988.0,20195.0,44944.0,69396.0,30666.0,5923.0,4714.0,56,2020
432,Arizona,61529.0,32340.0,3436482.0,3415201.0,3215843.0,199358.0,86348.0,148194.0,76431.0,97231.0,46533.0,25931.0,990528.0,37.9,7174064.0,1097.0,242000.0,75681.0,955999.0,195989.0,429153.0,911228.0,401110.0,91218.0,65142.0,04,2020
433,Louisiana,50800.0,29522.0,2185171.0,2166003.0,2023915.0,142088.0,38176.0,63222.0,21025.0,46339.0,22878.0,10065.0,845230.0,37.2,4664616.0,876.0,168100.0,39383.0,873459.0,170897.0,204960.0,499998.0,195679.0,54149.0,30721.0,22,2020
434,Indiana,58235.0,30693.0,3383365.0,3379544.0,3219679.0,159865.0,65151.0,122322.0,52496.0,81998.0,38739.0,18561.0,838149.0,37.8,6696893.0,844.0,148900.0,46831.0,1250585.0,231811.0,396074.0,770901.0,325852.0,67440.0,48601.0,18,2020
435,Idaho,58915.0,29494.0,858590.0,854040.0,818085.0,35955.0,17478.0,33609.0,14283.0,19265.0,12202.0,5058.0,205676.0,36.6,1754367.0,887.0,235600.0,10572.0,245665.0,60052.0,112676.0,221092.0,74253.0,18134.0,14868.0,16,2020
436,Connecticut,79855.0,45668.0,1933145.0,1923759.0,1807525.0,116234.0,56660.0,90803.0,43395.0,63632.0,31652.0,15822.0,339156.0,41.1,3570549.0,1201.0,279700.0,29120.0,578537.0,76844.0,193036.0,551459.0,323696.0,77718.0,43127.0,09,2020
437,Hawaii,83173.0,37013.0,750350.0,706640.0,674453.0,32187.0,12936.0,23377.0,10253.0,17748.0,8662.0,3691.0,127971.0,39.4,1420074.0,1651.0,636400.0,10868.0,246153.0,25878.0,108220.0,218679.0,77639.0,23019.0,15152.0,15,2020
438,Illinois,68428.0,37306.0,6650033.0,6631897.0,6236755.0,395142.0,183182.0,268484.0,151461.0,205614.0,95493.0,53433.0,1488670.0,38.3,12716164.0,1038.0,202100.0,121300.0,1908111.0,312298.0,707131.0,1875011.0,884787.0,206155.0,119321.0,17,2020
439,Massachusetts,84385.0,45555.0,3815083.0,3809494.0,3615725.0,193769.0,114182.0,233372.0,120347.0,129803.0,97225.0,43148.0,653454.0,39.6,6873003.0,1336.0,398800.0,71939.0,997808.0,135550.0,369777.0,1181453.0,675372.0,147142.0,140175.0,25,2020
440,Texas,63826.0,32177.0,14309066.0,14214242.0,13461358.0,752884.0,338174.0,611703.0,314359.0,396420.0,191772.0,102423.0,3984260.0,34.8,28635442.0,1082.0,187200.0,404398.0,3744324.0,814710.0,1369606.0,3671085.0,1454717.0,317956.0,218420.0,48,2020
441,Montana,56539.0,32463.0,545629.0,542584.0,520043.0,22541.0,8866.0,18330.0,7167.0,12864.0,7443.0,3194.0,132476.0,40.1,1061705.0,836.0,244900.0,3014.0,171656.0,34550.0,69269.0,163183.0,54749.0,15469.0,10095.0,30,2020
442,Nebraska,63015.0,33205.0,1040763.0,1034886.0,999772.0,35114.0,23903.0,40884.0,22466.0,27886.0,13348.0,7698.0,193820.0,36.6,1923826.0,857.0,164000.0,16736.0,280616.0,43482.0,134605.0,269312.0,99686.0,23600.0,16717.0,31,2020
443,Ohio,58116.0,32465.0,5927187.0,5917459.0,5603630.0,313829.0,131790.0,239654.0,120404.0,156977.0,78373.0,40378.0,1546011.0,39.5,11675275.0,825.0,151400.0,73756.0,2320277.0,309593.0,702496.0,1438177.0,646178.0,140123.0,91061.0,39,2020
444,Colorado,75231.0,39545.0,3115754.0,3079769.0,2937047.0,142722.0,85487.0,179734.0,98397.0,99746.0,61243.0,30112.0,544232.0,36.9,5684926.0,1335.0,369900.0,45328.0,671575.0,155506.0,332127.0,1015989.0,445484.0,93603.0,67777.0,08,2020
445,New Jersey,85245.0,44153.0,4709106.0,4698414.0,4426619.0,271795.0,154908.0,230586.0,138967.0,144684.0,83733.0,47801.0,842704.0,40.0,8885418.0,1368.0,343500.0,89062.0,1493615.0,156238.0,409571.0,1530150.0,713029.0,168227.0,101656.0,34,2020
446,Maryland,87063.0,43352.0,3275954.0,3243851.0,3076280.0,167571.0,95564.0,210114.0,121399.0,120618.0,95250.0,53937.0,531553.0,38.8,6037624.0,1415.0,325400.0,59515.0,878236.0,127772.0,282898.0,907523.0,553634.0,130232.0,111789.0,24,2020
447,Virginia,76398.0,41255.0,4508686.0,4382484.0,4179739.0,202745.0,133143.0,271920.0,172441.0,159298.0,106531.0,69260.0,826708.0,38.4,8509358.0,1257.0,282800.0,72162.0,1163417.0,229406.0,459233.0,1304079.0,738068.0,149711.0,112632.0,51,2020
448,Vermont,63477.0,35854.0,342240.0,341487.0,328642.0,12845.0,6796.0,13438.0,6179.0,9345.0,5162.0,2314.0,64700.0,42.8,624340.0,999.0,230900.0,2543.0,110288.0,14604.0,39093.0,103940.0,50946.0,11665.0,8777.0,50,2020
449,North Carolina,56642.0,31993.0,5210600.0,5112231.0,4833887.0,278344.0,115218.0,204954.0,114124.0,145746.0,80701.0,43276.0,1411939.0,38.9,10386227.0,932.0,182100.0,86108.0,1504546.0,301857.0,701248.0,1448972.0,596144.0,131433.0,97341.0,37,2020
450,Arkansas,49475.0,27724.0,1386758.0,1381452.0,1309748.0,71704.0,23081.0,37580.0,18895.0,31310.0,13124.0,7342.0,470190.0,38.3,3011873.0,760.0,133600.0,25317.0,563390.0,123422.0,151587.0,308648.0,127192.0,28192.0,18663.0,05,2020
451,Washington,77006.0,40837.0,3904996.0,3848596.0,3660034.0,188562.0,94153.0,253158.0,150785.0,118684.0,81974.0,44449.0,751044.0,37.8,7512465.0,1337.0,366800.0,64622.0,935765.0,197924.0,525934.0,1183949.0,521634.0,118744.0,82911.0,53,2020
452,Kansas,61091.0,32798.0,1523349.0,1505433.0,1444074.0,61359.0,35369.0,62047.0,31238.0,40795.0,20083.0,9836.0,323644.0,36.9,2912619.0,863.0,157600.0,19982.0,418320.0,75906.0,168417.0,410344.0,176258.0,37198.0,24813.0,20,2020
453,Oklahoma,53840.0,29873.0,1893873.0,1874598.0,1779157.0,95441.0,35289.0,59702.0,27388.0,47354.0,19165.0,9354.0,585520.0,36.7,3949342.0,818.0,142400.0,27981.0,681247.0,131371.0,214840.0,448366.0,168318.0,39524.0,26694.0,40,2020
454,Wisconsin,63293.0,34450.0,3096518.0,3093131.0,2983277.0,109854.0,65589.0,129216.0,61797.0,89460.0,47993.0,23596.0,620947.0,39.6,5806975.0,872.0,189200.0,35747.0,1068955.0,136366.0,437945.0,806518.0,301337.0,69307.0,49385.0,55,2020
455,Mississippi,46511.0,25444.0,1351695.0,1338474.0,1243095.0,95379.0,19134.0,31454.0,10819.0,25255.0,9678.0,4408.0,564439.0,37.7,2981835.0,789.0,125500.0,24190.0,475323.0,121591.0,203255.0,274566.0,126383.0,29908.0,20342.0,28,2020
456,Missouri,57290.0,31839.0,3090253.0,3071591.0,2932918.0,138673.0,68102.0,115246.0,62412.0,90638.0,43227.0,24611.0,772992.0,38.7,6124160.0,843.0,163600.0,36156.0,1084262.0,191725.0,336661.0,770259.0,350975.0,76232.0,53118.0,29,2020
457,Michigan,59234.0,32854.0,4961054.0,4956499.0,4658357.0,298142.0,106181.0,237489.0,92185.0,128325.0,73835.0,34306.0,1337256.0,39.8,9973907.0,892.0,162600.0,74914.0,1685328.0,270326.0,658927.0,1251117.0,592305.0,127994.0,83715.0,26,2020
458,Rhode Island,70305.0,37504.0,570567.0,566403.0,535140.0,31263.0,13446.0,24939.0,12414.0,15381.0,7971.0,3552.0,117785.0,40.0,1057798.0,1031.0,276600.0,11228.0,172982.0,34376.0,60894.0,155981.0,73251.0,17637.0,12775.0,44,2020
459,Minnesota,73382.0,38881.0,3078339.0,3074732.0,2957615.0,117117.0,83605.0,150780.0,80872.0,105321.0,55516.0,28941.0,511185.0,38.1,5600166.0,1010.0,235700.0,48089.0,805182.0,116016.0,440908.0,919059.0,339217.0,84129.0,56170.0,27,2020
460,Iowa,61836.0,33021.0,1679440.0,1677262.0,1611524.0,65738.0,35179.0,62246.0,30017.0,46839.0,22204.0,12290.0,339090.0,38.3,3150011.0,806.0,153900.0,17165.0,564482.0,82889.0,248496.0,415048.0,140427.0,35374.0,26266.0,19,2020
461,New Mexico,51243.0,27945.0,962807.0,951773.0,889193.0,62580.0,15814.0,39720.0,13486.0,20796.0,13619.0,5728.0,381026.0,38.1,2097021.0,857.0,175700.0,18737.0,304418.0,65707.0,124718.0,223875.0,123668.0,25499.0,25246.0,35,2020
462,Nevada,62043.0,32629.0,1534671.0,1525262.0,1425040.0,100222.0,25734.0,43716.0,23030.0,34050.0,13750.0,7159.0,381695.0,38.2,3030281.0,1159.0,290200.0,37570.0,495856.0,88842.0,176159.0,348505.0,128724.0,35589.0,20179.0,32,2020
463,Delaware,69110.0,36574.0,489325.0,485206.0,456872.0,28334.0,10773.0,20094.0,10293.0,15715.0,8722.0,4160.0,107641.0,41.0,967679.0,1150.0,258300.0,5984.0,188201.0,22797.0,54589.0,129092.0,67357.0,12205.0,13389.0,10,2020
464,Puerto Rico,21058.0,13318.0,1210925.0,1208551.0,1026380.0,182171.0,21672.0,23144.0,9310.0,29411.0,12568.0,4081.0,1400958.0,42.4,3255642.0,486.0,111200.0,55264.0,598140.0,55874.0,249631.0,443697.0,122652.0,28287.0,27164.0,72,2020
465,Kentucky,52238.0,29123.0,2121356.0,2107184.0,1993889.0,113295.0,38947.0,62631.0,30042.0,48138.0,22149.0,10977.0,717895.0,39.0,4461952.0,783.0,147100.0,32604.0,793369.0,196827.0,259993.0,447884.0,223586.0,55811.0,32051.0,21,2020
466,South Dakota,59896.0,31415.0,466573.0,463888.0,447607.0,16281.0,7571.0,13844.0,5924.0,10982.0,5646.0,2414.0,108863.0,37.2,879336.0,761.0,174600.0,4571.0,149161.0,26179.0,67521.0,116400.0,37222.0,9854.0,6515.0,46,2020
467,Tennessee,54833.0,30869.0,3343918.0,3324691.0,3147330.0,177361.0,67432.0,109951.0,55069.0,81405.0,40303.0,20323.0,965213.0,38.8,6772268.0,897.0,177600.0,49000.0,1214151.0,265497.0,349162.0,826947.0,339015.0,83857.0,59153.0,47,2020
468,Alabama,54943.0,30458.0,2313616.0,2298013.0,2173597.0,124416.0,41769.0,87593.0,37191.0,56029.0,29711.0,15597.0,769819.0,39.3,4997675.0,852.0,157100.0,43813.0,864345.0,176864.0,303299.0,563628.0,251040.0,54076.0,41681.0,01,2021
469,Alaska,80287.0,39236.0,383795.0,363718.0,338664.0,25054.0,5728.0,14803.0,5133.0,8894.0,6122.0,1634.0,75016.0,35.0,735951.0,1279.0,282800.0,3675.0,111772.0,26101.0,41808.0,92691.0,39503.0,9969.0,6028.0,02,2021
470,Arizona,65913.0,34644.0,3424193.0,3401906.0,3210791.0,191115.0,87723.0,159196.0,82392.0,101187.0,50518.0,28259.0,934911.0,38.1,7079203.0,1172.0,265600.0,74688.0,934136.0,191362.0,433004.0,923339.0,413353.0,92301.0,66423.0,04,2021
471,Arkansas,52123.0,29210.0,1390373.0,1384596.0,1310863.0,73733.0,22978.0,38533.0,20050.0,31819.0,12996.0,7209.0,468113.0,38.3,3006309.0,803.0,142100.0,26523.0,566668.0,122064.0,154675.0,313527.0,129009.0,29370.0,19363.0,05,2021
472,California,84097.0,41276.0,20129162.0,19980462.0,18676721.0,1303741.0,487591.0,1044917.0,557074.0,583759.0,384076.0,182885.0,4741175.0,37.0,39455353.0,1698.0,573200.0,820953.0,4836799.0,640355.0,2135865.0,5855383.0,2449563.0,678258.0,468234.0,06,2021
473,Colorado,80184.0,42807.0,3157660.0,3120868.0,2975830.0,145038.0,91333.0,192084.0,104870.0,104372.0,64784.0,31819.0,535976.0,37.1,5723176.0,1437.0,397500.0,48362.0,657382.0,153594.0,332860.0,1051023.0,465071.0,97490.0,72585.0,08,2021
474,Connecticut,83572.0,47869.0,1950007.0,1940626.0,1822995.0,117631.0,58138.0,94552.0,45545.0,65446.0,33040.0,16030.0,351476.0,41.0,3605330.0,1260.0,286700.0,33094.0,579708.0,77241.0,194987.0,561567.0,334219.0,79160.0,45020.0,09,2021
475,Delaware,72724.0,38917.0,496804.0,492450.0,464457.0,27993.0,11480.0,20628.0,10431.0,16169.0,9091.0,4404.0,109274.0,41.1,981892.0,1199.0,269700.0,6240.0,186669.0,23259.0,56852.0,134252.0,71962.0,12917.0,13243.0,10,2021
